AUC,EER,FNR,FPR,ablation_only,adaptation_coverage,balanced_accuracy_at_tau0,baseline_role,bonafide_signed_delta,conclusion_vs_waveform_frozen,delta_AUC_vs_Frozen_Cache,delta_AUC_vs_Frozen_Waveform,delta_EER_vs_Frozen_Cache,delta_EER_vs_Frozen_Waveform,mean_abs_delta,mean_signed_delta_vs_cache_frozen,mean_signed_delta_vs_waveform_frozen,method,method_id,numeric_failures,resource_failures,runtime_per_sample,spoof_signed_delta
0.9633087850193088,0.09857072449482504,0.0,0.8822079842286841,,,0.558896007885658,historical_continuity,,,,,,,,,,Frozen-Cache,,,,,
0.9633087850193088,0.09857072449482504,0.0,0.8822079842286841,,,0.558896007885658,primary_same_path,,,,,,,,,,Frozen-Waveform,,,,,
0.9634366095445458,0.09834638816362051,0.0017406440382941688,0.6372597338590439,False,1.0,0.680499811051331,,0.16269944384216734,NEUTRAL,0.00012782452523696364,0.00012782452523696364,-0.00022433633120452767,-0.00022433633120452767,0.27069189378381,0.18184152962212072,0.18184587277842437,TENT-Audio,tent_audio_native_v1,0,0,0.06744163674369436,0.2156562333629897
0.9633053534884299,0.09857072449482504,0.0,0.88171513060621,False,0.7658904971680303,0.5591424346968951,,0.00012482992823691484,NEUTRAL,-3.431530878894584e-06,-3.431530878894584e-06,0.0,0.0,0.00025956783750808935,0.00015656005115235953,0.00016090320745603778,SAR-Audio,sar_audio_native_v1,0,0,0.10789449572815527,0.00022460441157753515
0.9260672382739228,0.1527846229669788,0.04003481288076589,0.2503696402168556,False,1.0,0.8547977734511892,,1.4707451448204365,SIGNIFICANT_HARM,-0.037241546745386045,-0.037241546745386045,0.05421389847215377,0.05421389847215377,1.7362074344374985,0.42311114014892404,0.42311548345527084,MEMO-FullSafeAug,memo_audio_full_safeaug_v1,0,0,0.15080385813909722,-1.4268763206438773
0.9632920563062745,0.09857072449482504,0.0,0.8812222769837358,False,1.0,0.559388861508132,,0.000701947480131688,NEUTRAL,-1.6728713034375176e-05,-1.6728713034375176e-05,0.0,0.0,0.008791583712705657,0.0015374620810216745,0.0015418052373253526,MEMO-Audio-Limited,memo_audio_native_v1,0,0,0.08350965299258505,0.0030248960896716937
0.9634040100011968,0.09834638816362051,0.0017406440382941688,0.6288812222769837,True,1.0,0.6846890668423611,,0.1691443611243019,NEUTRAL,9.522498188796469e-05,9.522498188796469e-05,-0.00022433633120452767,-0.00022433633120452767,0.28565770221664294,0.19162990335935387,0.19163424283960018,Scope-B,tent_audio_native_scope_b_v1,0,0,0.0662648923916947,0.2313487511079554
